Fecha,Caudal,Zscore,Caudal_sin_cap,Caudal_log,Caudal_boxcox,Caudal_diff
2010-02-12,2.3166666666666664,0.6779845171696461,2.39,1.220829921392359,1.241893179824333,0.0
2010-02-13,2.3074999999999997,0.6779845171696461,2.39,1.220829921392359,1.241893179824333,0.0
2010-02-14,2.2851999999999997,0.7467359414258291,2.28,1.1878434223960523,1.1513382720425829,-0.11000000000000032
2010-02-15,2.268166666666666,0.7467359414258291,2.28,1.1878434223960523,1.1513382720425829,0.0
2010-02-16,2.2658571428571426,0.7467359414258291,2.28,1.1878434223960523,1.1513382720425829,0.0
2010-02-17,2.2855714285714286,0.7992370290396412,2.196,1.1619000279040284,1.0815115082188458,-0.08399999999999963
2010-02-18,2.3169999999999997,0.8073621973608267,2.183,1.1578241482999556,1.0706507055639918,-0.013000000000000345
2010-02-19,2.317,0.7642363039637665,2.252,1.1792701916855641,1.1281293256150984,0.06899999999999995
2010-02-20,2.3248571428571423,0.5917327303755259,2.528,1.260731138144545,1.3541590432792288,0.27600000000000025
2010-02-21,2.3991428571428566,0.6092330929134634,2.5,1.252762968495368,1.331496572874777,-0.028000000000000025
2010-02-22,2.4748571428571426,0.7467359414258291,2.28,1.1878434223960523,1.1513382720425829,-0.2200000000000002
2010-02-23,2.6724285714285716,0.7123602292977376,2.335,1.204472679367587,1.1967380750875931,0.05500000000000016
2010-02-24,2.684142857142857,0.4742302961922315,2.716,1.3126478209515922,1.504868947189231,0.3810000000000002
2010-02-25,2.660571428571429,0.476105335035582,2.713,1.3118401751949431,1.5024831992621965,-0.0030000000000001137
2010-02-26,2.6605714285714286,0.1001566028207865,3.635,1.5336361990178184,2.2105700207468404,0.9219999999999997
2010-02-27,2.6527142857142856,0.5404816686572806,2.61,1.2837077723447896,1.420199697605499,-1.025
2010-02-28,2.6277142857142857,0.7123602292977376,2.335,1.204472679367587,1.1967380750875931,-0.2749999999999999
2010-03-01,2.559571428571428,0.7467359414258291,2.28,1.1878434223960523,1.1513382720425829,-0.05500000000000016
